,,,Struggling Index,Suffering Index,Thriving Index,Health Problems,,,,Count On to Help,,,,Experience Calmness Yesterday,,,,Feel at Peace With Life,,,,Exciting Life or Calm Life,,,,,,Various Aspects of Life in Balance,,,,Main Purpose in Life,,,,,,,Focus on Taking Care of Themselves or Taking Care of Others,,,,,,Enjoy the Work You Do Every Day,,,,Work Significantly Improves the Lives of Others Outside of Household,,,,Many Choices in Type of Work,,,
,,Finding it very difficult on present income,62.50%,20.80%,16.70%,39.00%,61.00%,0.00%,0.00%,65.60%,30.20%,4.20%,0.00%,79.20%,20.80%,0.00%,0.00%,79.70%,20.30%,0.00%,0.00%,8.70%,82.20%,4.90%,0.00%,4.20%,0.00%,65.20%,28.90%,0.00%,5.90%,40.70%,32.40%,23.40%,0.00%,3.40%,0.00%,0.00%,37.90%,31.40%,26.40%,0.00%,4.20%,0.00%,96.30%,3.70%,0.00%,0.00%,92.20%,7.80%,0.00%,0.00%,66.20%,33.80%,0.00%,0.00%
,Urban/Rural,A rural area or on a farm,67.80%,10.80%,21.40%,30.90%,69.10%,0.00%,0.00%,86.50%,13.50%,0.00%,0.00%,88.00%,12.00%,0.00%,0.00%,92.70%,7.30%,0.00%,0.00%,7.60%,88.20%,3.00%,1.30%,0.00%,0.00%,87.50%,12.50%,0.00%,0.00%,35.90%,41.60%,21.40%,0.00%,0.00%,1.10%,0.00%,37.50%,29.50%,32.10%,0.00%,1.00%,0.00%,95.50%,4.50%,0.00%,0.00%,91.90%,8.10%,0.00%,0.00%,81.70%,17.80%,0.50%,0.00%
,,A small town or villAge,62.90%,8.40%,28.70%,20.00%,80.00%,0.00%,0.00%,85.20%,14.00%,0.80%,0.00%,88.30%,11.50%,0.20%,0.00%,91.00%,8.00%,1.00%,0.00%,13.50%,78.30%,7.40%,0.20%,0.50%,0.00%,86.80%,10.80%,0.00%,2.50%,33.40%,39.80%,22.60%,0.90%,1.70%,1.70%,0.10%,39.20%,27.90%,32.40%,0.20%,0.30%,0.00%,95.80%,4.20%,0.00%,0.00%,89.50%,9.60%,0.90%,0.00%,64.80%,34.30%,0.90%,0.00%
,,A large city,60.60%,4.70%,34.70%,12.50%,87.50%,0.00%,0.00%,89.00%,11.00%,0.00%,0.00%,89.70%,10.30%,0.00%,0.00%,88.00%,11.80%,0.20%,0.00%,17.80%,70.80%,10.00%,0.00%,1.30%,0.00%,83.20%,13.50%,0.00%,3.30%,36.50%,42.40%,17.30%,0.90%,2.00%,0.90%,0.00%,36.40%,34.50%,27.40%,0.00%,1.30%,0.30%,93.20%,6.40%,0.50%,0.00%,85.10%,14.00%,0.90%,0.00%,70.40%,28.20%,1.40%,0.00%
,,A suburb of a large city,60.80%,1.20%,38.00%,15.80%,84.20%,0.00%,0.00%,92.00%,8.00%,0.00%,0.00%,85.60%,14.40%,0.00%,0.00%,89.30%,10.70%,0.00%,0.00%,22.90%,70.20%,6.20%,0.70%,0.00%,0.00%,87.90%,11.10%,0.00%,1.00%,47.50%,28.10%,24.00%,0.40%,0.00%,0.00%,0.00%,34.40%,38.70%,26.60%,0.00%,0.30%,0.00%,98.20%,1.80%,0.00%,0.00%,87.80%,12.20%,0.00%,0.00%,65.40%,34.60%,0.00%,0.00%
Serbia,Age,15-24,37.20%,2.30%,60.50%,6.80%,93.20%,0.00%,0.00%,96.80%,3.20%,0.00%,0.00%,82.80%,16.80%,0.40%,0.00%,86.20%,12.30%,1.50%,0.00%,38.90%,45.70%,12.80%,2.30%,0.30%,0.00%,63.90%,30.20%,5.90%,0.00%,23.40%,57.00%,13.20%,1.60%,1.10%,3.80%,0.00%,57.10%,18.30%,24.60%,0.00%,0.00%,0.00%,79.80%,18.20%,2.00%,0.00%,61.90%,34.20%,3.90%,0.00%,67.40%,32.60%,0.00%,0.00%
,,25-34,51.20%,5.60%,43.20%,4.00%,95.70%,0.30%,0.00%,92.40%,7.60%,0.00%,0.00%,80.40%,15.90%,3.80%,0.00%,79.40%,16.10%,4.10%,0.40%,17.40%,71.00%,10.80%,0.00%,0.80%,0.00%,61.80%,29.70%,8.50%,0.00%,19.30%,69.90%,9.30%,0.30%,0.00%,1.20%,0.00%,62.60%,18.20%,18.90%,0.00%,0.30%,0.00%,79.60%,16.40%,3.90%,0.00%,75.50%,20.70%,3.80%,0.00%,60.50%,34.60%,5.00%,0.00%
,,35-44,43.90%,9.00%,47.00%,21.30%,78.70%,0.00%,0.00%,81.20%,16.60%,2.30%,0.00%,82.40%,17.10%,0.40%,0.00%,80.40%,16.90%,2.70%,0.00%,15.20%,71.30%,11.70%,0.40%,1.40%,0.00%,69.60%,25.60%,4.70%,0.00%,14.70%,70.60%,6.90%,0.00%,0.40%,7.00%,0.30%,60.00%,19.00%,20.60%,0.00%,0.40%,0.00%,69.40%,22.80%,4.80%,2.90%,79.90%,16.00%,0.60%,3.50%,49.50%,46.10%,1.50%,2.90%
,,45-64,58.60%,13.00%,28.50%,39.30%,60.40%,0.30%,0.00%,78.50%,18.90%,2.60%,0.00%,77.70%,20.30%,2.10%,0.00%,73.00%,23.30%,3.70%,0.00%,9.30%,83.00%,4.40%,1.90%,1.40%,0.00%,67.90%,25.30%,6.80%,0.00%,16.90%,71.20%,7.10%,1.20%,0.30%,2.90%,0.40%,50.40%,22.80%,25.70%,0.00%,1.10%,0.00%,76.50%,16.40%,7.10%,0.00%,80.20%,14.90%,4.90%,0.00%,37.80%,58.90%,3.40%,0.00%
,,65+,60.20%,12.30%,27.50%,51.40%,48.60%,0.00%,0.00%,80.10%,19.50%,0.30%,0.00%,76.70%,16.00%,7.30%,0.00%,78.70%,19.10%,2.20%,0.00%,5.00%,90.20%,1.70%,0.00%,3.00%,0.00%,72.30%,15.50%,10.20%,2.00%,10.20%,70.30%,11.60%,5.30%,0.80%,1.80%,0.00%,48.50%,26.00%,22.60%,0.50%,2.30%,0.00%,86.30%,13.70%,0.00%,0.00%,97.10%,2.90%,0.00%,0.00%,34.00%,66.00%,0.00%,0.00%
,Gender,Male,52.60%,10.50%,36.90%,22.10%,77.70%,0.20%,0.00%,85.10%,13.50%,1.40%,0.00%,83.20%,15.10%,1.70%,0.00%,77.00%,19.40%,3.50%,0.10%,18.10%,69.70%,8.30%,1.60%,2.30%,0.00%,65.90%,25.30%,8.00%,0.80%,18.90%,68.20%,7.50%,1.90%,0.20%,3.00%,0.40%,55.60%,21.30%,21.80%,0.20%,1.10%,0.00%,73.70%,20.70%,5.60%,0.00%,74.80%,21.10%,4.10%,0.00%,48.70%,48.90%,2.40%,0.00%
,,Female,51.00%,8.10%,41.00%,34.00%,65.90%,0.10%,0.00%,83.20%,15.60%,1.20%,0.00%,76.00%,20.00%,4.00%,0.00%,79.60%,17.90%,2.50%,0.00%,11.70%,80.70%,6.50%,0.50%,0.70%,0.00%,69.20%,24.20%,6.60%,0.00%,14.10%,69.50%,10.70%,1.50%,0.80%,3.50%,0.00%,54.00%,21.40%,23.80%,0.00%,0.80%,0.00%,80.10%,14.10%,4.00%,1.90%,82.50%,13.30%,2.00%,2.20%,48.30%,46.70%,3.10%,1.90%
,Employment Status,Employed full time for an employer,45.00%,8.80%,46.20%,14.30%,85.30%,0.40%,0.00%,86.80%,12.80%,0.40%,0.00%,84.40%,14.70%,0.90%,0.00%,82.80%,15.10%,1.90%,0.20%,18.70%,70.30%,9.50%,0.50%,1.00%,0.00%,70.00%,25.10%,5.00%,0.00%,20.60%,69.20%,8.50%,0.00%,0.30%,1.40%,0.00%,57.10%,19.90%,22.80%,0.00%,0.20%,0.00%,75.10%,20.90%,2.90%,1.10%,79.80%,17.30%,1.80%,1.10%,49.00%,47.00%,2.80%,1.10%
,,Employed full time for self,45.00%,16.30%,38.60%,17.00%,83.00%,0.00%,0.00%,87.00%,11.60%,1.50%,0.00%,66.60%,31.20%,2.20%,0.00%,78.20%,20.10%,1.70%,0.00%,17.50%,67.60%,10.10%,4.80%,0.00%,0.00%,68.20%,27.70%,4.10%,0.00%,17.60%,64.90%,8.80%,3.10%,1.20%,4.40%,0.00%,67.80%,18.40%,13.80%,0.00%,0.00%,0.00%,74.60%,19.30%,6.10%,0.00%,80.70%,14.50%,4.80%,0.00%,52.10%,46.90%,1.00%,0.00%
,,Employed part time do not want full time,39.00%,3.00%,58.00%,9.90%,90.10%,0.00%,0.00%,91.90%,8.10%,0.00%,0.00%,94.60%,5.40%,0.00%,0.00%,88.70%,4.00%,7.30%,0.00%,15.80%,73.20%,4.90%,6.10%,0.00%,0.00%,77.50%,13.30%,9.10%,0.00%,14.90%,76.30%,3.40%,0.00%,0.00%,4.30%,1.20%,43.90%,29.20%,26.90%,0.00%,0.00%,0.00%,92.00%,0.80%,7.30%,0.00%,58.70%,33.20%,8.10%,0.00%,42.50%,50.50%,7.00%,0.00%
,,Unemployed,58.10%,8.60%,33.30%,9.60%,90.40%,0.00%,0.00%,83.20%,16.00%,0.80%,0.00%,71.90%,23.30%,4.80%,0.00%,62.00%,31.80%,6.20%,0.00%,14.60%,75.10%,9.20%,1.20%,0.00%,0.00%,63.50%,19.00%,17.50%,0.00%,9.90%,73.20%,12.80%,0.00%,0.00%,1.90%,2.10%,58.00%,24.00%,15.60%,0.00%,2.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,Employed part time want full time,43.30%,18.00%,38.70%,24.70%,75.30%,0.00%,0.00%,80.50%,13.60%,5.90%,0.00%,87.70%,12.30%,0.00%,0.00%,84.50%,14.60%,0.90%,0.00%,15.50%,73.80%,8.70%,0.00%,2.10%,0.00%,66.00%,24.50%,9.50%,0.00%,19.50%,56.30%,11.50%,0.80%,1.40%,10.50%,0.00%,58.80%,16.10%,25.10%,0.00%,0.00%,0.00%,70.70%,14.50%,14.80%,0.00%,80.00%,13.20%,5.30%,1.40%,45.80%,54.20%,0.00%,0.00%
,,Out of workforce,61.10%,7.90%,31.00%,47.00%,53.00%,0.00%,0.00%,80.90%,17.40%,1.70%,0.00%,76.30%,18.80%,5.00%,0.00%,74.90%,21.70%,3.40%,0.00%,11.00%,81.50%,4.90%,0.20%,2.40%,0.00%,65.10%,26.10%,7.90%,0.90%,13.40%,69.30%,9.70%,3.40%,0.50%,3.70%,0.00%,50.60%,22.40%,24.90%,0.30%,1.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,Per Capita Income Quintiles,Poorest 20%,57.40%,8.60%,34.00%,35.00%,65.00%,0.00%,0.00%,81.40%,16.30%,2.30%,0.00%,75.50%,21.90%,2.60%,0.00%,72.40%,23.40%,4.10%,0.00%,11.70%,79.50%,7.00%,0.40%,1.40%,0.00%,58.40%,31.60%,10.00%,0.00%,11.20%,76.40%,7.60%,1.50%,0.30%,3.00%,0.00%,57.80%,12.90%,28.30%,0.00%,1.00%,0.00%,69.20%,19.40%,5.90%,5.50%,78.40%,12.70%,2.30%,6.60%,39.10%,55.40%,0.00%,5.50%
,,Second 20%,50.30%,17.40%,32.30%,34.50%,65.50%,0.00%,0.00%,72.00%,26.70%,1.20%,0.00%,76.00%,21.30%,2.70%,0.00%,71.30%,23.70%,5.00%,0.00%,9.70%,84.30%,4.80%,0.00%,1.20%,0.00%,70.20%,23.00%,6.90%,0.00%,12.70%,73.20%,7.40%,1.90%,1.20%,3.50%,0.00%,55.50%,24.60%,18.30%,0.00%,1.50%,0.00%,64.70%,23.00%,12.30%,0.00%,77.20%,21.50%,1.30%,0.00%,42.90%,54.80%,2.30%,0.00%
,,Middle 20%,54.70%,10.90%,34.40%,23.30%,76.70%,0.00%,0.00%,89.00%,10.50%,0.50%,0.00%,80.90%,16.10%,3.00%,0.00%,80.10%,16.40%,3.30%,0.30%,11.40%,74.60%,9.40%,2.30%,2.30%,0.00%,69.90%,23.50%,6.70%,0.00%,16.10%,73.50%,7.30%,1.50%,0.00%,1.40%,0.30%,49.30%,23.40%,27.30%,0.00%,0.00%,0.00%,77.60%,18.70%,3.80%,0.00%,80.80%,13.10%,6.10%,0.00%,46.50%,52.30%,1.20%,0.00%
,,Fourth 20%,48.30%,5.70%,46.00%,23.80%,75.90%,0.20%,0.00%,88.80%,9.60%,1.50%,0.00%,78.20%,17.30%,4.50%,0.00%,82.00%,15.60%,2.30%,0.00%,19.30%,68.90%,8.10%,1.90%,1.80%,0.00%,73.80%,21.00%,5.20%,0.00%,15.10%,67.60%,9.50%,3.60%,0.50%,3.20%,0.60%,53.70%,24.20%,20.80%,0.00%,1.30%,0.00%,80.50%,17.20%,2.30%,0.00%,79.90%,18.50%,1.60%,0.00%,45.50%,51.70%,2.80%,0.00%
,,Richest 20%,48.40%,4.30%,47.30%,24.40%,75.20%,0.50%,0.00%,89.30%,9.80%,1.00%,0.00%,86.80%,11.60%,1.60%,0.00%,85.90%,13.80%,0.30%,0.00%,21.90%,69.50%,7.50%,0.50%,0.70%,0.00%,65.80%,24.70%,7.50%,1.90%,26.90%,53.60%,13.90%,0.00%,0.40%,5.20%,0.00%,57.40%,21.60%,19.70%,0.50%,0.80%,0.00%,82.40%,14.30%,3.30%,0.00%,73.20%,22.70%,4.00%,0.00%,62.60%,31.70%,5.70%,0.00%
,Feelings About Household Income,Living comfortably on present income,36.10%,0.90%,63.00%,18.00%,82.00%,0.00%,0.00%,91.00%,8.10%,0.90%,0.00%,87.20%,11.60%,1.20%,0.00%,95.50%,4.00%,0.50%,0.00%,21.90%,62.80%,11.10%,2.00%,2.20%,0.00%,76.80%,16.60%,6.60%,0.00%,21.90%,58.70%,12.50%,0.30%,0.50%,6.00%,0.00%,55.00%,18.20%,25.30%,0.40%,1.00%,0.00%,91.10%,6.60%,2.30%,0.00%,82.40%,16.60%,0.90%,0.00%,68.90%,27.10%,4.00%,0.00%
,,Getting by on present income,54.70%,9.20%,36.00%,27.20%,72.70%,0.20%,0.00%,89.50%,9.10%,1.50%,0.00%,78.90%,17.90%,3.20%,0.00%,80.30%,17.90%,1.80%,0.00%,13.90%,76.90%,7.50%,0.10%,1.60%,0.00%,67.70%,24.20%,7.40%,0.70%,15.50%,73.00%,6.50%,2.40%,0.20%,2.50%,0.00%,55.00%,20.70%,23.70%,0.00%,0.60%,0.00%,73.00%,21.00%,4.60%,1.30%,76.60%,18.90%,2.90%,1.60%,44.40%,51.60%,2.70%,1.30%
,,Finding it difficult on present income,63.50%,21.20%,15.30%,41.10%,58.90%,0.00%,0.00%,66.80%,32.50%,0.70%,0.00%,75.10%,20.80%,4.10%,0.00%,59.80%,34.30%,5.80%,0.00%,8.10%,88.30%,3.10%,0.50%,0.00%,0.00%,61.10%,34.60%,4.30%,0.00%,10.40%,71.80%,12.90%,2.60%,0.00%,2.40%,0.00%,54.20%,30.40%,14.70%,0.00%,0.70%,0.00%,67.60%,32.40%,0.00%,0.00%,79.90%,17.40%,2.60%,0.00%,34.70%,63.60%,1.70%,0.00%
,,Finding it very difficult on present income,64.60%,20.00%,15.40%,35.00%,64.30%,0.70%,0.00%,59.60%,37.20%,3.20%,0.00%,64.60%,31.00%,4.40%,0.00%,44.80%,46.70%,8.50%,0.00%,9.50%,81.60%,3.20%,5.70%,0.00%,0.00%,49.90%,36.10%,14.00%,0.00%,16.30%,68.30%,7.90%,0.00%,3.50%,2.20%,1.80%,50.80%,22.00%,22.90%,0.00%,4.30%,0.00%,57.70%,22.10%,20.10%,0.00%,66.20%,20.00%,13.80%,0.00%,22.20%,77.80%,0.00%,0.00%
,Urban/Rural,A rural area or on a farm,50.30%,11.50%,38.30%,38.20%,61.80%,0.00%,0.00%,86.20%,12.50%,1.30%,0.00%,80.90%,16.50%,2.60%,0.00%,79.40%,19.40%,0.90%,0.30%,9.20%,86.50%,2.10%,1.50%,0.70%,0.00%,64.80%,21.30%,12.10%,1.90%,15.50%,73.00%,3.60%,2.20%,0.70%,5.00%,0.00%,59.50%,21.10%,17.50%,0.00%,1.90%,0.00%,80.50%,13.80%,5.70%,0.00%,77.80%,18.30%,3.90%,0.00%,56.70%,37.30%,6.10%,0.00%
,,A small town or villAge,53.00%,12.10%,34.90%,28.10%,71.60%,0.30%,0.00%,80.00%,19.50%,0.60%,0.00%,82.20%,13.70%,4.10%,0.00%,74.00%,19.90%,6.10%,0.00%,13.10%,76.60%,6.90%,1.30%,2.00%,0.00%,67.80%,25.00%,7.30%,0.00%,14.10%,69.30%,10.60%,2.30%,0.30%,3.00%,0.40%,52.60%,21.00%,25.90%,0.00%,0.60%,0.00%,75.00%,18.30%,6.70%,0.00%,79.60%,15.70%,4.70%,0.00%,38.00%,59.50%,2.40%,0.00%
,,A large city,48.10%,6.70%,45.20%,21.30%,78.60%,0.10%,0.00%,87.00%,11.10%,1.90%,0.00%,77.20%,20.30%,2.50%,0.00%,83.50%,14.40%,2.10%,0.00%,20.50%,67.10%,10.20%,0.70%,1.50%,0.00%,70.70%,24.50%,4.70%,0.00%,20.70%,65.30%,11.20%,0.00%,0.70%,2.00%,0.20%,54.90%,19.40%,24.70%,0.00%,1.00%,0.00%,76.70%,18.60%,2.80%,1.90%,77.60%,18.20%,1.90%,2.30%,54.00%,42.00%,2.10%,1.90%
,,A suburb of a large city,62.90%,4.30%,32.80%,31.00%,69.00%,0.00%,0.00%,84.10%,14.20%,1.70%,0.00%,75.50%,24.00%,0.50%,0.00%,73.60%,26.40%,0.00%,0.00%,12.50%,76.40%,9.90%,0.00%,1.20%,0.00%,62.40%,31.60%,6.00%,0.00%,11.50%,71.20%,8.50%,4.00%,0.00%,4.80%,0.00%,51.80%,29.30%,17.90%,1.00%,0.00%,0.00%,70.80%,22.80%,6.30%,0.00%,73.10%,24.80%,2.10%,0.00%,49.30%,50.70%,0.00%,0.00%
Slovakia,Age,15-24,46.20%,0.00%,53.80%,8.50%,91.30%,0.20%,0.00%,99.70%,0.30%,0.00%,0.00%,87.90%,8.70%,3.40%,0.00%,82.30%,17.70%,0.00%,0.00%,41.90%,50.50%,7.30%,0.30%,0.00%,0.00%,59.70%,40.30%,0.00%,0.00%,40.90%,41.90%,14.20%,3.00%,0.00%,0.00%,0.00%,24.50%,59.60%,16.00%,0.00%,0.00%,0.00%,85.40%,14.60%,0.00%,0.00%,63.60%,35.20%,1.20%,0.00%,70.70%,29.30%,0.00%,0.00%
,,25-34,38.30%,0.30%,61.40%,10.90%,88.90%,0.00%,0.20%,96.90%,3.10%,0.00%,0.00%,88.30%,11.70%,0.00%,0.00%,91.10%,8.90%,0.00%,0.00%,19.80%,68.50%,10.20%,0.00%,1.50%,0.00%,80.90%,19.10%,0.00%,0.00%,33.00%,62.40%,4.30%,0.20%,0.00%,0.00%,0.00%,45.20%,42.50%,12.10%,0.20%,0.00%,0.00%,79.30%,20.70%,0.00%,0.00%,71.50%,28.50%,0.00%,0.00%,84.40%,15.10%,0.60%,0.00%
,,35-44,49.30%,5.10%,45.60%,16.70%,83.30%,0.00%,0.00%,96.70%,3.30%,0.00%,0.00%,85.10%,14.90%,0.00%,0.00%,90.20%,9.80%,0.00%,0.00%,7.90%,80.50%,9.60%,0.30%,1.10%,0.70%,78.30%,21.70%,0.00%,0.00%,25.40%,68.80%,4.20%,0.90%,0.20%,0.60%,0.00%,34.10%,51.90%,13.10%,0.40%,0.40%,0.00%,89.40%,9.90%,0.60%,0.00%,70.90%,26.50%,2.60%,0.00%,67.50%,32.50%,0.00%,0.00%
,,45-64,61.00%,11.80%,27.20%,28.50%,70.70%,0.80%,0.00%,90.20%,8.40%,1.30%,0.00%,81.90%,17.40%,0.60%,0.10%,86.90%,11.90%,1.30%,0.00%,12.70%,82.70%,3.80%,0.30%,0.60%,0.00%,75.60%,22.30%,2.10%,0.00%,28.60%,62.70%,6.40%,0.70%,0.00%,0.90%,0.80%,30.50%,43.90%,23.70%,0.00%,1.50%,0.30%,86.10%,11.80%,0.90%,1.20%,74.90%,24.20%,0.80%,0.00%,62.60%,35.40%,2.00%,0.00%
,,65+,56.20%,20.60%,23.20%,40.00%,60.00%,0.00%,0.00%,95.90%,3.20%,0.80%,0.00%,92.50%,7.40%,0.00%,0.10%,90.70%,8.70%,0.60%,0.00%,2.90%,90.60%,6.50%,0.00%,0.00%,0.00%,80.10%,18.30%,1.60%,0.00%,17.50%,72.30%,8.80%,0.60%,0.80%,0.00%,0.00%,28.00%,43.60%,27.50%,0.00%,0.70%,0.20%,92.10%,7.90%,0.00%,0.00%,73.60%,26.40%,0.00%,0.00%,52.10%,47.90%,0.00%,0.00%
,Gender,Male,52.00%,7.50%,40.60%,18.40%,80.90%,0.60%,0.10%,94.30%,4.40%,1.20%,0.00%,86.50%,12.20%,1.20%,0.10%,88.30%,11.30%,0.40%,0.00%,17.70%,73.40%,7.60%,0.30%,1.00%,0.00%,71.90%,26.90%,1.20%,0.00%,33.20%,57.10%,6.60%,1.80%,0.00%,0.80%,0.60%,35.80%,45.40%,17.50%,0.20%,0.90%,0.30%,82.80%,16.20%,0.30%,0.70%,72.80%,26.80%,0.30%,0.00%,75.70%,23.60%,0.80%,0.00%
,,Female,52.40%,9.20%,38.30%,26.20%,73.80%,0.00%,0.00%,95.30%,4.70%,0.00%,0.00%,86.00%,13.80%,0.00%,0.10%,88.50%,10.70%,0.70%,0.00%,12.00%,80.50%,6.40%,0.10%,0.40%,0.60%,79.70%,19.50%,0.80%,0.00%,23.80%,68.40%,7.20%,0.20%,0.30%,0.10%,0.00%,29.80%,48.40%,21.10%,0.10%,0.50%,0.10%,89.50%,9.70%,0.80%,0.00%,70.30%,27.60%,2.10%,0.00%,60.60%,38.50%,0.90%,0.00%
,Employment Status,Employed full time for an employer,45.90%,6.30%,47.80%,12.50%,87.10%,0.30%,0.10%,96.40%,3.60%,0.00%,0.00%,87.10%,12.70%,0.20%,0.00%,91.40%,8.40%,0.20%,0.00%,12.50%,78.40%,7.50%,0.20%,1.10%,0.30%,78.50%,21.00%,0.50%,0.00%,34.80%,60.70%,2.40%,1.50%,0.00%,0.30%,0.20%,34.80%,49.30%,14.60%,0.10%,0.90%,0.20%,87.10%,12.20%,0.20%,0.60%,68.90%,30.00%,1.10%,0.00%,66.60%,32.90%,0.50%,0.00%
,,Employed full time for self,49.90%,0.30%,49.70%,17.30%,82.40%,0.30%,0.00%,86.30%,13.30%,0.50%,0.00%,81.50%,16.00%,2.50%,0.00%,89.30%,10.30%,0.30%,0.00%,23.30%,68.70%,7.40%,0.00%,0.60%,0.00%,67.40%,30.50%,2.20%,0.00%,35.70%,52.40%,9.00%,0.00%,0.00%,2.50%,0.30%,31.80%,47.80%,19.80%,0.00%,0.30%,0.30%,85.80%,13.90%,0.30%,0.00%,88.20%,11.80%,0.00%,0.00%,81.60%,16.30%,2.20%,0.00%
,,Employed part time do not want full time,57.30%,11.30%,31.30%,19.50%,80.50%,0.00%,0.00%,99.10%,0.90%,0.00%,0.00%,80.90%,17.50%,1.60%,0.00%,84.00%,16.00%,0.00%,0.00%,24.80%,63.10%,11.00%,1.00%,0.00%,0.00%,83.40%,14.80%,1.90%,0.00%,33.00%,53.80%,12.30%,0.00%,0.00%,0.90%,0.00%,31.10%,46.40%,22.50%,0.00%,0.00%,0.00%,84.90%,12.30%,2.80%,0.00%,76.70%,22.40%,0.90%,0.00%,62.40%,35.50%,2.10%,0.00%
,,Unemployed,74.60%,5.00%,20.40%,48.20%,49.90%,1.90%,0.00%,88.20%,9.40%,2.40%,0.00%,78.10%,18.60%,3.30%,0.00%,69.80%,27.80%,2.40%,0.00%,19.90%,68.10%,9.60%,0.00%,2.40%,0.00%,52.80%,44.40%,2.80%,0.00%,20.80%,60.10%,16.70%,0.00%,0.00%,0.00%,2.40%,22.90%,48.10%,26.70%,0.00%,2.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,Employed part time want full time,62.60%,10.70%,26.70%,11.70%,88.30%,0.00%,0.00%,93.50%,6.50%,0.00%,0.00%,82.30%,17.70%,0.00%,0.00%,82.50%,17.50%,0.00%,0.00%,30.20%,48.80%,14.80%,1.20%,0.00%,5.10%,61.40%,38.60%,0.00%,0.00%,9.60%,75.00%,11.30%,4.10%,0.00%,0.00%,0.00%,29.80%,34.60%,34.10%,1.50%,0.00%,0.00%,69.90%,28.80%,1.30%,0.00%,61.30%,33.40%,5.30%,0.00%,81.60%,18.40%,0.00%,0.00%
,,Out of workforce,55.90%,13.40%,30.70%,35.50%,64.50%,0.00%,0.00%,95.50%,3.20%,1.30%,0.00%,89.30%,10.50%,0.00%,0.20%,89.00%,10.10%,0.90%,0.00%,11.00%,84.90%,4.10%,0.00%,0.00%,0.00%,79.50%,19.50%,1.00%,0.00%,19.10%,70.40%,9.50%,0.30%,0.50%,0.10%,0.00%,32.10%,44.70%,22.80%,0.00%,0.40%,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,Per Capita Income Quintiles,Poorest 20%,55.30%,12.60%,32.10%,35.30%,64.10%,0.60%,0.00%,91.60%,7.70%,0.70%,0.00%,82.60%,17.40%,0.00%,0.00%,75.00%,22.80%,2.10%,0.00%,16.10%,78.10%,5.10%,0.00%,0.70%,0.00%,64.70%,32.50%,2.90%,0.00%,20.30%,66.40%,11.50%,0.70%,0.00%,0.30%,0.70%,27.30%,45.30%,26.00%,0.00%,1.30%,0.00%,81.40%,15.50%,0.50%,2.60%,65.30%,31.40%,3.30%,0.00%,65.90%,34.10%,0.00%,0.00%
,,Second 20%,58.70%,8.80%,32.50%,22.90%,77.10%,0.00%,0.00%,94.80%,3.50%,1.60%,0.00%,87.90%,12.10%,0.00%,0.00%,91.10%,8.30%,0.60%,0.00%,11.00%,80.30%,7.50%,0.50%,0.00%,0.70%,78.60%,20.00%,1.40%,0.00%,17.20%,74.50%,7.00%,0.00%,0.00%,1.30%,0.00%,31.50%,46.70%,21.50%,0.20%,0.00%,0.20%,89.30%,9.70%,1.00%,0.00%,75.30%,21.60%,3.10%,0.00%,63.40%,34.10%,2.50%,0.00%
,,Middle 20%,55.90%,10.10%,34.00%,28.80%,71.20%,0.00%,0.00%,93.60%,6.40%,0.00%,0.00%,84.90%,14.40%,0.60%,0.10%,88.90%,11.00%,0.10%,0.00%,9.60%,86.00%,4.30%,0.00%,0.00%,0.00%,75.00%,25.00%,0.00%,0.00%,23.20%,66.50%,7.90%,1.20%,0.80%,0.10%,0.10%,29.60%,50.50%,19.10%,0.20%,0.40%,0.10%,80.20%,19.10%,0.60%,0.00%,67.80%,32.20%,0.00%,0.00%,62.90%,35.10%,2.00%,0.00%
,,Fourth 20%,48.00%,8.80%,43.10%,14.50%,85.50%,0.00%,0.00%,96.80%,3.20%,0.00%,0.00%,86.80%,11.20%,2.00%,0.00%,94.70%,5.30%,0.00%,0.00%,10.90%,77.10%,10.60%,0.30%,1.10%,0.00%,84.40%,15.50%,0.10%,0.00%,39.60%,55.90%,4.20%,0.00%,0.00%,0.30%,0.00%,39.60%,42.00%,17.40%,0.10%,0.90%,0.00%,90.00%,9.90%,0.20%,0.00%,79.30%,20.70%,0.00%,0.00%,68.70%,31.30%,0.00%,0.00%
,,Richest 20%,43.70%,1.90%,54.40%,11.40%,87.60%,0.80%,0.10%,97.50%,1.90%,0.60%,0.00%,89.10%,10.40%,0.30%,0.20%,92.40%,7.60%,0.00%,0.00%,25.50%,64.40%,7.50%,0.20%,1.60%,0.90%,77.70%,21.80%,0.50%,0.00%,40.50%,52.50%,3.80%,2.60%,0.00%,0.00%,0.50%,35.10%,50.40%,13.10%,0.00%,0.90%,0.50%,86.00%,13.60%,0.30%,0.00%,69.10%,30.50%,0.40%,0.00%,78.40%,21.40%,0.30%,0.00%
