,,,Struggling Index,Suffering Index,Thriving Index,Health Problems,,,,Count On to Help,,,,Experience Calmness Yesterday,,,,Feel at Peace With Life,,,,Exciting Life or Calm Life,,,,,,Various Aspects of Life in Balance,,,,Main Purpose in Life,,,,,,,Focus on Taking Care of Themselves or Taking Care of Others,,,,,,Enjoy the Work You Do Every Day,,,,Work Significantly Improves the Lives of Others Outside of Household,,,,Many Choices in Type of Work,,,
,,35-44,43.9%,9.0%,47.0%,21.3%,78.7%,0.0%,0.0%,81.2%,16.6%,2.3%,0.0%,82.4%,17.1%,0.4%,0.0%,80.4%,16.9%,2.7%,0.0%,15.2%,71.3%,11.7%,0.4%,1.4%,0.0%,69.6%,25.6%,4.7%,0.0%,14.7%,70.6%,6.9%,0.0%,0.4%,7.0%,0.3%,60.0%,19.0%,20.6%,0.0%,0.4%,0.0%,69.4%,22.8%,4.8%,2.9%,79.9%,16.0%,0.6%,3.5%,49.5%,46.1%,1.5%,2.9%
,,45-64,58.6%,13.0%,28.5%,39.3%,60.4%,0.3%,0.0%,78.5%,18.9%,2.6%,0.0%,77.7%,20.3%,2.1%,0.0%,73.0%,23.3%,3.7%,0.0%,9.3%,83.0%,4.4%,1.9%,1.4%,0.0%,67.9%,25.3%,6.8%,0.0%,16.9%,71.2%,7.1%,1.2%,0.3%,2.9%,0.4%,50.4%,22.8%,25.7%,0.0%,1.1%,0.0%,76.5%,16.4%,7.1%,0.0%,80.2%,14.9%,4.9%,0.0%,37.8%,58.9%,3.4%,0.0%
,,65+,60.2%,12.3%,27.5%,51.4%,48.6%,0.0%,0.0%,80.1%,19.5%,0.3%,0.0%,76.7%,16.0%,7.3%,0.0%,78.7%,19.1%,2.2%,0.0%,5.0%,90.2%,1.7%,0.0%,3.0%,0.0%,72.3%,15.5%,10.2%,2.0%,10.2%,70.3%,11.6%,5.3%,0.8%,1.8%,0.0%,48.5%,26.0%,22.6%,0.5%,2.3%,0.0%,86.3%,13.7%,0.0%,0.0%,97.1%,2.9%,0.0%,0.0%,34.0%,66.0%,0.0%,0.0%
,Gender,Male,52.6%,10.5%,36.9%,22.1%,77.7%,0.2%,0.0%,85.1%,13.5%,1.4%,0.0%,83.2%,15.1%,1.7%,0.0%,77.0%,19.4%,3.5%,0.1%,18.1%,69.7%,8.3%,1.6%,2.3%,0.0%,65.9%,25.3%,8.0%,0.8%,18.9%,68.2%,7.5%,1.9%,0.2%,3.0%,0.4%,55.6%,21.3%,21.8%,0.2%,1.1%,0.0%,73.7%,20.7%,5.6%,0.0%,74.8%,21.1%,4.1%,0.0%,48.7%,48.9%,2.4%,0.0%
,,Female,51.0%,8.1%,41.0%,34.0%,65.9%,0.1%,0.0%,83.2%,15.6%,1.2%,0.0%,76.0%,20.0%,4.0%,0.0%,79.6%,17.9%,2.5%,0.0%,11.7%,80.7%,6.5%,0.5%,0.7%,0.0%,69.2%,24.2%,6.6%,0.0%,14.1%,69.5%,10.7%,1.5%,0.8%,3.5%,0.0%,54.0%,21.4%,23.8%,0.0%,0.8%,0.0%,80.1%,14.1%,4.0%,1.9%,82.5%,13.3%,2.0%,2.2%,48.3%,46.7%,3.1%,1.9%
,Employment Status,Employed full time for an employer,45.0%,8.8%,46.2%,14.3%,85.3%,0.4%,0.0%,86.8%,12.8%,0.4%,0.0%,84.4%,14.7%,0.9%,0.0%,82.8%,15.1%,1.9%,0.2%,18.7%,70.3%,9.5%,0.5%,1.0%,0.0%,70.0%,25.1%,5.0%,0.0%,20.6%,69.2%,8.5%,0.0%,0.3%,1.4%,0.0%,57.1%,19.9%,22.8%,0.0%,0.2%,0.0%,75.1%,20.9%,2.9%,1.1%,79.8%,17.3%,1.8%,1.1%,49.0%,47.0%,2.8%,1.1%
,,Employed full time for self,45.0%,16.3%,38.6%,17.0%,83.0%,0.0%,0.0%,87.0%,11.6%,1.5%,0.0%,66.6%,31.2%,2.2%,0.0%,78.2%,20.1%,1.7%,0.0%,17.5%,67.6%,10.1%,4.8%,0.0%,0.0%,68.2%,27.7%,4.1%,0.0%,17.6%,64.9%,8.8%,3.1%,1.2%,4.4%,0.0%,67.8%,18.4%,13.8%,0.0%,0.0%,0.0%,74.6%,19.3%,6.1%,0.0%,80.7%,14.5%,4.8%,0.0%,52.1%,46.9%,1.0%,0.0%
,,Employed part time do not want full time,39.0%,3.0%,58.0%,9.9%,90.1%,0.0%,0.0%,91.9%,8.1%,0.0%,0.0%,94.6%,5.4%,0.0%,0.0%,88.7%,4.0%,7.3%,0.0%,15.8%,73.2%,4.9%,6.1%,0.0%,0.0%,77.5%,13.3%,9.1%,0.0%,14.9%,76.3%,3.4%,0.0%,0.0%,4.3%,1.2%,43.9%,29.2%,26.9%,0.0%,0.0%,0.0%,92.0%,0.8%,7.3%,0.0%,58.7%,33.2%,8.1%,0.0%,42.5%,50.5%,7.0%,0.0%
,,Unemployed,58.1%,8.6%,33.3%,9.6%,90.4%,0.0%,0.0%,83.2%,16.0%,0.8%,0.0%,71.9%,23.3%,4.8%,0.0%,62.0%,31.8%,6.2%,0.0%,14.6%,75.1%,9.2%,1.2%,0.0%,0.0%,63.5%,19.0%,17.5%,0.0%,9.9%,73.2%,12.8%,0.0%,0.0%,1.9%,2.1%,58.0%,24.0%,15.6%,0.0%,2.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,,Employed part time want full time,43.3%,18.0%,38.7%,24.7%,75.3%,0.0%,0.0%,80.5%,13.6%,5.9%,0.0%,87.7%,12.3%,0.0%,0.0%,84.5%,14.6%,0.9%,0.0%,15.5%,73.8%,8.7%,0.0%,2.1%,0.0%,66.0%,24.5%,9.5%,0.0%,19.5%,56.3%,11.5%,0.8%,1.4%,10.5%,0.0%,58.8%,16.1%,25.1%,0.0%,0.0%,0.0%,70.7%,14.5%,14.8%,0.0%,80.0%,13.2%,5.3%,1.4%,45.8%,54.2%,0.0%,0.0%
,,Out of workforce,61.1%,7.9%,31.0%,47.0%,53.0%,0.0%,0.0%,80.9%,17.4%,1.7%,0.0%,76.3%,18.8%,5.0%,0.0%,74.9%,21.7%,3.4%,0.0%,11.0%,81.5%,4.9%,0.2%,2.4%,0.0%,65.1%,26.1%,7.9%,0.9%,13.4%,69.3%,9.7%,3.4%,0.5%,3.7%,0.0%,50.6%,22.4%,24.9%,0.3%,1.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,Per Capita Income Quintiles,Poorest 20%,57.4%,8.6%,34.0%,35.0%,65.0%,0.0%,0.0%,81.4%,16.3%,2.3%,0.0%,75.5%,21.9%,2.6%,0.0%,72.4%,23.4%,4.1%,0.0%,11.7%,79.5%,7.0%,0.4%,1.4%,0.0%,58.4%,31.6%,10.0%,0.0%,11.2%,76.4%,7.6%,1.5%,0.3%,3.0%,0.0%,57.8%,12.9%,28.3%,0.0%,1.0%,0.0%,69.2%,19.4%,5.9%,5.5%,78.4%,12.7%,2.3%,6.6%,39.1%,55.4%,0.0%,5.5%
,,Second 20%,50.3%,17.4%,32.3%,34.5%,65.5%,0.0%,0.0%,72.0%,26.7%,1.2%,0.0%,76.0%,21.3%,2.7%,0.0%,71.3%,23.7%,5.0%,0.0%,9.7%,84.3%,4.8%,0.0%,1.2%,0.0%,70.2%,23.0%,6.9%,0.0%,12.7%,73.2%,7.4%,1.9%,1.2%,3.5%,0.0%,55.5%,24.6%,18.3%,0.0%,1.5%,0.0%,64.7%,23.0%,12.3%,0.0%,77.2%,21.5%,1.3%,0.0%,42.9%,54.8%,2.3%,0.0%
,,Middle 20%,54.7%,10.9%,34.4%,23.3%,76.7%,0.0%,0.0%,89.0%,10.5%,0.5%,0.0%,80.9%,16.1%,3.0%,0.0%,80.1%,16.4%,3.3%,0.3%,11.4%,74.6%,9.4%,2.3%,2.3%,0.0%,69.9%,23.5%,6.7%,0.0%,16.1%,73.5%,7.3%,1.5%,0.0%,1.4%,0.3%,49.3%,23.4%,27.3%,0.0%,0.0%,0.0%,77.6%,18.7%,3.8%,0.0%,80.8%,13.1%,6.1%,0.0%,46.5%,52.3%,1.2%,0.0%
,,Fourth 20%,48.3%,5.7%,46.0%,23.8%,75.9%,0.2%,0.0%,88.8%,9.6%,1.5%,0.0%,78.2%,17.3%,4.5%,0.0%,82.0%,15.6%,2.3%,0.0%,19.3%,68.9%,8.1%,1.9%,1.8%,0.0%,73.8%,21.0%,5.2%,0.0%,15.1%,67.6%,9.5%,3.6%,0.5%,3.2%,0.6%,53.7%,24.2%,20.8%,0.0%,1.3%,0.0%,80.5%,17.2%,2.3%,0.0%,79.9%,18.5%,1.6%,0.0%,45.5%,51.7%,2.8%,0.0%
,,Richest 20%,48.4%,4.3%,47.3%,24.4%,75.2%,0.5%,0.0%,89.3%,9.8%,1.0%,0.0%,86.8%,11.6%,1.6%,0.0%,85.9%,13.8%,0.3%,0.0%,21.9%,69.5%,7.5%,0.5%,0.7%,0.0%,65.8%,24.7%,7.5%,1.9%,26.9%,53.6%,13.9%,0.0%,0.4%,5.2%,0.0%,57.4%,21.6%,19.7%,0.5%,0.8%,0.0%,82.4%,14.3%,3.3%,0.0%,73.2%,22.7%,4.0%,0.0%,62.6%,31.7%,5.7%,0.0%
,Feelings About Household Income,Living comfortably on present income,36.1%,0.9%,63.0%,18.0%,82.0%,0.0%,0.0%,91.0%,8.1%,0.9%,0.0%,87.2%,11.6%,1.2%,0.0%,95.5%,4.0%,0.5%,0.0%,21.9%,62.8%,11.1%,2.0%,2.2%,0.0%,76.8%,16.6%,6.6%,0.0%,21.9%,58.7%,12.5%,0.3%,0.5%,6.0%,0.0%,55.0%,18.2%,25.3%,0.4%,1.0%,0.0%,91.1%,6.6%,2.3%,0.0%,82.4%,16.6%,0.9%,0.0%,68.9%,27.1%,4.0%,0.0%
,,Getting by on present income,54.7%,9.2%,36.0%,27.2%,72.7%,0.2%,0.0%,89.5%,9.1%,1.5%,0.0%,78.9%,17.9%,3.2%,0.0%,80.3%,17.9%,1.8%,0.0%,13.9%,76.9%,7.5%,0.1%,1.6%,0.0%,67.7%,24.2%,7.4%,0.7%,15.5%,73.0%,6.5%,2.4%,0.2%,2.5%,0.0%,55.0%,20.7%,23.7%,0.0%,0.6%,0.0%,73.0%,21.0%,4.6%,1.3%,76.6%,18.9%,2.9%,1.6%,44.4%,51.6%,2.7%,1.3%
,,Finding it difficult on present income,63.5%,21.2%,15.3%,41.1%,58.9%,0.0%,0.0%,66.8%,32.5%,0.7%,0.0%,75.1%,20.8%,4.1%,0.0%,59.8%,34.3%,5.8%,0.0%,8.1%,88.3%,3.1%,0.5%,0.0%,0.0%,61.1%,34.6%,4.3%,0.0%,10.4%,71.8%,12.9%,2.6%,0.0%,2.4%,0.0%,54.2%,30.4%,14.7%,0.0%,0.7%,0.0%,67.6%,32.4%,0.0%,0.0%,79.9%,17.4%,2.6%,0.0%,34.7%,63.6%,1.7%,0.0%
,,Finding it very difficult on present income,64.6%,20.0%,15.4%,35.0%,64.3%,0.7%,0.0%,59.6%,37.2%,3.2%,0.0%,64.6%,31.0%,4.4%,0.0%,44.8%,46.7%,8.5%,0.0%,9.5%,81.6%,3.2%,5.7%,0.0%,0.0%,49.9%,36.1%,14.0%,0.0%,16.3%,68.3%,7.9%,0.0%,3.5%,2.2%,1.8%,50.8%,22.0%,22.9%,0.0%,4.3%,0.0%,57.7%,22.1%,20.1%,0.0%,66.2%,20.0%,13.8%,0.0%,22.2%,77.8%,0.0%,0.0%
,Urban/Rural,A rural area or on a farm,50.3%,11.5%,38.3%,38.2%,61.8%,0.0%,0.0%,86.2%,12.5%,1.3%,0.0%,80.9%,16.5%,2.6%,0.0%,79.4%,19.4%,0.9%,0.3%,9.2%,86.5%,2.1%,1.5%,0.7%,0.0%,64.8%,21.3%,12.1%,1.9%,15.5%,73.0%,3.6%,2.2%,0.7%,5.0%,0.0%,59.5%,21.1%,17.5%,0.0%,1.9%,0.0%,80.5%,13.8%,5.7%,0.0%,77.8%,18.3%,3.9%,0.0%,56.7%,37.3%,6.1%,0.0%
,,A small town or villAge,53.0%,12.1%,34.9%,28.1%,71.6%,0.3%,0.0%,80.0%,19.5%,0.6%,0.0%,82.2%,13.7%,4.1%,0.0%,74.0%,19.9%,6.1%,0.0%,13.1%,76.6%,6.9%,1.3%,2.0%,0.0%,67.8%,25.0%,7.3%,0.0%,14.1%,69.3%,10.6%,2.3%,0.3%,3.0%,0.4%,52.6%,21.0%,25.9%,0.0%,0.6%,0.0%,75.0%,18.3%,6.7%,0.0%,79.6%,15.7%,4.7%,0.0%,38.0%,59.5%,2.4%,0.0%
,,A large city,48.1%,6.7%,45.2%,21.3%,78.6%,0.1%,0.0%,87.0%,11.1%,1.9%,0.0%,77.2%,20.3%,2.5%,0.0%,83.5%,14.4%,2.1%,0.0%,20.5%,67.1%,10.2%,0.7%,1.5%,0.0%,70.7%,24.5%,4.7%,0.0%,20.7%,65.3%,11.2%,0.0%,0.7%,2.0%,0.2%,54.9%,19.4%,24.7%,0.0%,1.0%,0.0%,76.7%,18.6%,2.8%,1.9%,77.6%,18.2%,1.9%,2.3%,54.0%,42.0%,2.1%,1.9%
,,A suburb of a large city,62.9%,4.3%,32.8%,31.0%,69.0%,0.0%,0.0%,84.1%,14.2%,1.7%,0.0%,75.5%,24.0%,0.5%,0.0%,73.6%,26.4%,0.0%,0.0%,12.5%,76.4%,9.9%,0.0%,1.2%,0.0%,62.4%,31.6%,6.0%,0.0%,11.5%,71.2%,8.5%,4.0%,0.0%,4.8%,0.0%,51.8%,29.3%,17.9%,1.0%,0.0%,0.0%,70.8%,22.8%,6.3%,0.0%,73.1%,24.8%,2.1%,0.0%,49.3%,50.7%,0.0%,0.0%
Slovakia,Age,15-24,46.2%,0.0%,53.8%,8.5%,91.3%,0.2%,0.0%,99.7%,0.3%,0.0%,0.0%,87.9%,8.7%,3.4%,0.0%,82.3%,17.7%,0.0%,0.0%,41.9%,50.5%,7.3%,0.3%,0.0%,0.0%,59.7%,40.3%,0.0%,0.0%,40.9%,41.9%,14.2%,3.0%,0.0%,0.0%,0.0%,24.5%,59.6%,16.0%,0.0%,0.0%,0.0%,85.4%,14.6%,0.0%,0.0%,63.6%,35.2%,1.2%,0.0%,70.7%,29.3%,0.0%,0.0%
,,25-34,38.3%,0.3%,61.4%,10.9%,88.9%,0.0%,0.2%,96.9%,3.1%,0.0%,0.0%,88.3%,11.7%,0.0%,0.0%,91.1%,8.9%,0.0%,0.0%,19.8%,68.5%,10.2%,0.0%,1.5%,0.0%,80.9%,19.1%,0.0%,0.0%,33.0%,62.4%,4.3%,0.2%,0.0%,0.0%,0.0%,45.2%,42.5%,12.1%,0.2%,0.0%,0.0%,79.3%,20.7%,0.0%,0.0%,71.5%,28.5%,0.0%,0.0%,84.4%,15.1%,0.6%,0.0%
,,35-44,49.3%,5.1%,45.6%,16.7%,83.3%,0.0%,0.0%,96.7%,3.3%,0.0%,0.0%,85.1%,14.9%,0.0%,0.0%,90.2%,9.8%,0.0%,0.0%,7.9%,80.5%,9.6%,0.3%,1.1%,0.7%,78.3%,21.7%,0.0%,0.0%,25.4%,68.8%,4.2%,0.9%,0.2%,0.6%,0.0%,34.1%,51.9%,13.1%,0.4%,0.4%,0.0%,89.4%,9.9%,0.6%,0.0%,70.9%,26.5%,2.6%,0.0%,67.5%,32.5%,0.0%,0.0%
,,45-64,61.0%,11.8%,27.2%,28.5%,70.7%,0.8%,0.0%,90.2%,8.4%,1.3%,0.0%,81.9%,17.4%,0.6%,0.1%,86.9%,11.9%,1.3%,0.0%,12.7%,82.7%,3.8%,0.3%,0.6%,0.0%,75.6%,22.3%,2.1%,0.0%,28.6%,62.7%,6.4%,0.7%,0.0%,0.9%,0.8%,30.5%,43.9%,23.7%,0.0%,1.5%,0.3%,86.1%,11.8%,0.9%,1.2%,74.9%,24.2%,0.8%,0.0%,62.6%,35.4%,2.0%,0.0%
,,65+,56.2%,20.6%,23.2%,40.0%,60.0%,0.0%,0.0%,95.9%,3.2%,0.8%,0.0%,92.5%,7.4%,0.0%,0.1%,90.7%,8.7%,0.6%,0.0%,2.9%,90.6%,6.5%,0.0%,0.0%,0.0%,80.1%,18.3%,1.6%,0.0%,17.5%,72.3%,8.8%,0.6%,0.8%,0.0%,0.0%,28.0%,43.6%,27.5%,0.0%,0.7%,0.2%,92.1%,7.9%,0.0%,0.0%,73.6%,26.4%,0.0%,0.0%,52.1%,47.9%,0.0%,0.0%
,Gender,Male,52.0%,7.5%,40.6%,18.4%,80.9%,0.6%,0.1%,94.3%,4.4%,1.2%,0.0%,86.5%,12.2%,1.2%,0.1%,88.3%,11.3%,0.4%,0.0%,17.7%,73.4%,7.6%,0.3%,1.0%,0.0%,71.9%,26.9%,1.2%,0.0%,33.2%,57.1%,6.6%,1.8%,0.0%,0.8%,0.6%,35.8%,45.4%,17.5%,0.2%,0.9%,0.3%,82.8%,16.2%,0.3%,0.7%,72.8%,26.8%,0.3%,0.0%,75.7%,23.6%,0.8%,0.0%
,,Female,52.4%,9.2%,38.3%,26.2%,73.8%,0.0%,0.0%,95.3%,4.7%,0.0%,0.0%,86.0%,13.8%,0.0%,0.1%,88.5%,10.7%,0.7%,0.0%,12.0%,80.5%,6.4%,0.1%,0.4%,0.6%,79.7%,19.5%,0.8%,0.0%,23.8%,68.4%,7.2%,0.2%,0.3%,0.1%,0.0%,29.8%,48.4%,21.1%,0.1%,0.5%,0.1%,89.5%,9.7%,0.8%,0.0%,70.3%,27.6%,2.1%,0.0%,60.6%,38.5%,0.9%,0.0%
,Employment Status,Employed full time for an employer,45.9%,6.3%,47.8%,12.5%,87.1%,0.3%,0.1%,96.4%,3.6%,0.0%,0.0%,87.1%,12.7%,0.2%,0.0%,91.4%,8.4%,0.2%,0.0%,12.5%,78.4%,7.5%,0.2%,1.1%,0.3%,78.5%,21.0%,0.5%,0.0%,34.8%,60.7%,2.4%,1.5%,0.0%,0.3%,0.2%,34.8%,49.3%,14.6%,0.1%,0.9%,0.2%,87.1%,12.2%,0.2%,0.6%,68.9%,30.0%,1.1%,0.0%,66.6%,32.9%,0.5%,0.0%
,,Employed full time for self,49.9%,0.3%,49.7%,17.3%,82.4%,0.3%,0.0%,86.3%,13.3%,0.5%,0.0%,81.5%,16.0%,2.5%,0.0%,89.3%,10.3%,0.3%,0.0%,23.3%,68.7%,7.4%,0.0%,0.6%,0.0%,67.4%,30.5%,2.2%,0.0%,35.7%,52.4%,9.0%,0.0%,0.0%,2.5%,0.3%,31.8%,47.8%,19.8%,0.0%,0.3%,0.3%,85.8%,13.9%,0.3%,0.0%,88.2%,11.8%,0.0%,0.0%,81.6%,16.3%,2.2%,0.0%
,,Employed part time do not want full time,57.3%,11.3%,31.3%,19.5%,80.5%,0.0%,0.0%,99.1%,0.9%,0.0%,0.0%,80.9%,17.5%,1.6%,0.0%,84.0%,16.0%,0.0%,0.0%,24.8%,63.1%,11.0%,1.0%,0.0%,0.0%,83.4%,14.8%,1.9%,0.0%,33.0%,53.8%,12.3%,0.0%,0.0%,0.9%,0.0%,31.1%,46.4%,22.5%,0.0%,0.0%,0.0%,84.9%,12.3%,2.8%,0.0%,76.7%,22.4%,0.9%,0.0%,62.4%,35.5%,2.1%,0.0%
,,Unemployed,74.6%,5.0%,20.4%,48.2%,49.9%,1.9%,0.0%,88.2%,9.4%,2.4%,0.0%,78.1%,18.6%,3.3%,0.0%,69.8%,27.8%,2.4%,0.0%,19.9%,68.1%,9.6%,0.0%,2.4%,0.0%,52.8%,44.4%,2.8%,0.0%,20.8%,60.1%,16.7%,0.0%,0.0%,0.0%,2.4%,22.9%,48.1%,26.7%,0.0%,2.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,,Employed part time want full time,62.6%,10.7%,26.7%,11.7%,88.3%,0.0%,0.0%,93.5%,6.5%,0.0%,0.0%,82.3%,17.7%,0.0%,0.0%,82.5%,17.5%,0.0%,0.0%,30.2%,48.8%,14.8%,1.2%,0.0%,5.1%,61.4%,38.6%,0.0%,0.0%,9.6%,75.0%,11.3%,4.1%,0.0%,0.0%,0.0%,29.8%,34.6%,34.1%,1.5%,0.0%,0.0%,69.9%,28.8%,1.3%,0.0%,61.3%,33.4%,5.3%,0.0%,81.6%,18.4%,0.0%,0.0%
,,Out of workforce,55.9%,13.4%,30.7%,35.5%,64.5%,0.0%,0.0%,95.5%,3.2%,1.3%,0.0%,89.3%,10.5%,0.0%,0.2%,89.0%,10.1%,0.9%,0.0%,11.0%,84.9%,4.1%,0.0%,0.0%,0.0%,79.5%,19.5%,1.0%,0.0%,19.1%,70.4%,9.5%,0.3%,0.5%,0.1%,0.0%,32.1%,44.7%,22.8%,0.0%,0.4%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
,Per Capita Income Quintiles,Poorest 20%,55.3%,12.6%,32.1%,35.3%,64.1%,0.6%,0.0%,91.6%,7.7%,0.7%,0.0%,82.6%,17.4%,0.0%,0.0%,75.0%,22.8%,2.1%,0.0%,16.1%,78.1%,5.1%,0.0%,0.7%,0.0%,64.7%,32.5%,2.9%,0.0%,20.3%,66.4%,11.5%,0.7%,0.0%,0.3%,0.7%,27.3%,45.3%,26.0%,0.0%,1.3%,0.0%,81.4%,15.5%,0.5%,2.6%,65.3%,31.4%,3.3%,0.0%,65.9%,34.1%,0.0%,0.0%
,,Second 20%,58.7%,8.8%,32.5%,22.9%,77.1%,0.0%,0.0%,94.8%,3.5%,1.6%,0.0%,87.9%,12.1%,0.0%,0.0%,91.1%,8.3%,0.6%,0.0%,11.0%,80.3%,7.5%,0.5%,0.0%,0.7%,78.6%,20.0%,1.4%,0.0%,17.2%,74.5%,7.0%,0.0%,0.0%,1.3%,0.0%,31.5%,46.7%,21.5%,0.2%,0.0%,0.2%,89.3%,9.7%,1.0%,0.0%,75.3%,21.6%,3.1%,0.0%,63.4%,34.1%,2.5%,0.0%
,,Middle 20%,55.9%,10.1%,34.0%,28.8%,71.2%,0.0%,0.0%,93.6%,6.4%,0.0%,0.0%,84.9%,14.4%,0.6%,0.1%,88.9%,11.0%,0.1%,0.0%,9.6%,86.0%,4.3%,0.0%,0.0%,0.0%,75.0%,25.0%,0.0%,0.0%,23.2%,66.5%,7.9%,1.2%,0.8%,0.1%,0.1%,29.6%,50.5%,19.1%,0.2%,0.4%,0.1%,80.2%,19.1%,0.6%,0.0%,67.8%,32.2%,0.0%,0.0%,62.9%,35.1%,2.0%,0.0%
,,Fourth 20%,48.0%,8.8%,43.1%,14.5%,85.5%,0.0%,0.0%,96.8%,3.2%,0.0%,0.0%,86.8%,11.2%,2.0%,0.0%,94.7%,5.3%,0.0%,0.0%,10.9%,77.1%,10.6%,0.3%,1.1%,0.0%,84.4%,15.5%,0.1%,0.0%,39.6%,55.9%,4.2%,0.0%,0.0%,0.3%,0.0%,39.6%,42.0%,17.4%,0.1%,0.9%,0.0%,90.0%,9.9%,0.2%,0.0%,79.3%,20.7%,0.0%,0.0%,68.7%,31.3%,0.0%,0.0%
,,Richest 20%,43.7%,1.9%,54.4%,11.4%,87.6%,0.8%,0.1%,97.5%,1.9%,0.6%,0.0%,89.1%,10.4%,0.3%,0.2%,92.4%,7.6%,0.0%,0.0%,25.5%,64.4%,7.5%,0.2%,1.6%,0.9%,77.7%,21.8%,0.5%,0.0%,40.5%,52.5%,3.8%,2.6%,0.0%,0.0%,0.5%,35.1%,50.4%,13.1%,0.0%,0.9%,0.5%,86.0%,13.6%,0.3%,0.0%,69.1%,30.5%,0.4%,0.0%,78.4%,21.4%,0.3%,0.0%
,Feelings About Household Income,Living comfortably on present income,39.4%,2.4%,58.2%,14.0%,85.8%,0.1%,0.0%,96.6%,3.3%,0.1%,0.0%,90.1%,8.2%,1.6%,0.1%,94.2%,5.8%,0.0%,0.0%,19.2%,71.9%,7.5%,0.0%,1.5%,0.0%,82.4%,16.9%,0.7%,0.0%,34.8%,58.0%,6.1%,0.5%,0.5%,0.1%,0.0%,34.1%,51.5%,13.4%,0.2%,0.8%,0.0%,87.7%,11.8%,0.5%,0.0%,72.5%,27.2%,0.3%,0.0%,76.7%,23.0%,0.4%,0.0%
,,Getting by on present income,58.3%,6.3%,35.3%,22.7%,77.3%,0.0%,0.1%,96.1%,3.6%,0.2%,0.0%,86.3%,13.6%,0.1%,0.1%,89.9%,9.7%,0.4%,0.0%,12.8%,79.2%,6.9%,0.4%,0.1%,0.6%,77.9%,21.5%,0.6%,0.0%,27.5%,63.2%,7.4%,1.3%,0.0%,0.4%,0.3%,34.3%,46.0%,19.0%,0.1%,0.4%,0.3%,86.2%,13.2%,0.6%,0.0%,73.0%,25.4%,1.6%,0.0%,67.1%,32.0%,0.9%,0.0%
,,Finding it difficult on present income,63.0%,21.2%,15.7%,37.7%,60.1%,2.2%,0.0%,87.1%,10.2%,2.7%,0.0%,81.0%,19.0%,0.0%,0.0%,72.8%,25.0%,2.2%,0.0%,10.4%,82.0%,7.7%,0.0%,0.0%,0.0%,61.2%,37.7%,1.1%,0.0%,17.1%,73.3%,8.4%,1.1%,0.0%,0.0%,0.0%,23.2%,42.5%,34.3%,0.0%,0.0%,0.0%,80.8%,14.3%,0.0%,5.0%,62.1%,37.9%,0.0%,0.0%,45.8%,54.2%,0.0%,0.0%
,,Finding it very difficult on present income,62.6%,35.4%,2.0%,42.1%,57.9%,0.0%,0.0%,91.2%,8.8%,0.0%,0.0%,75.7%,24.3%,0.0%,0.0%,74.2%,25.8%,0.0%,0.0%,13.0%,82.6%,4.4%,0.0%,0.0%,0.0%,55.9%,43.7%,0.4%,0.0%,19.3%,74.4%,5.5%,0.4%,0.0%,0.4%,0.0%,24.4%,41.6%,31.7%,0.0%,1.8%,0.6%,70.5%,29.5%,0.0%,0.0%,63.9%,29.5%,6.5%,0.0%,61.8%,38.2%,0.0%,0.0%
,Urban/Rural,A rural area or on a farm,49.9%,9.6%,40.5%,24.5%,75.3%,0.2%,0.0%,94.3%,4.4%,1.3%,0.0%,87.1%,12.9%,0.0%,0.0%,91.1%,7.9%,1.0%,0.0%,5.2%,88.5%,6.4%,0.0%,0.0%,0.0%,76.5%,23.5%,0.0%,0.0%,30.9%,61.7%,5.3%,1.3%,0.0%,0.7%,0.0%,32.1%,40.7%,26.5%,0.8%,0.0%,0.0%,82.7%,16.0%,1.3%,0.0%,77.9%,21.4%,0.7%,0.0%,66.0%,34.0%,0.0%,0.0%
,,A small town or villAge,55.3%,8.4%,36.3%,23.3%,76.4%,0.2%,0.0%,94.1%,5.2%,0.7%,0.0%,85.2%,14.7%,0.0%,0.0%,86.0%,13.3%,0.7%,0.0%,14.7%,78.3%,5.6%,0.2%,0.7%,0.5%,75.7%,23.1%,1.2%,0.0%,26.3%,64.7%,7.7%,0.2%,0.2%,0.4%,0.4%,31.1%,48.6%,19.0%,0.0%,1.1%,0.2%,86.5%,12.6%,0.3%,0.7%,73.8%,24.6%,1.6%,0.0%,66.4%,33.0%,0.7%,0.0%
,,A large city,46.6%,7.7%,45.7%,21.9%,77.4%,0.6%,0.1%,96.1%,3.9%,0.0%,0.0%,88.6%,9.1%,2.1%,0.2%,92.5%,7.4%,0.1%,0.0%,18.7%,69.4%,10.6%,0.3%,1.1%,0.0%,77.2%,21.6%,1.1%,0.0%,32.5%,57.7%,7.1%,2.1%,0.1%,0.2%,0.1%,35.6%,47.1%,16.8%,0.1%,0.1%,0.3%,86.9%,12.4%,0.7%,0.0%,65.5%,34.0%,0.5%,0.0%,72.4%,25.7%,1.9%,0.0%
